Z,Roll,Pitch,Dz,P,Q,R,Motor1,Motor2,Motor3,Motor4,Z_r,Pitch_r,Roll_r,Dz_r,Ac_Dz,Gyro P,Gyro Q,Gyro R,Sonar Altitud,Pressure Altitud,Acceleracion Z,Norm_type
2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,Linear_mean
-1.414776737071791,0.00016616162943758762,0.0005017788047337851,-0.003056543673510624,7.697403606900576e-06,9.474751434652177e-07,1.297122132953673e-05,236.57164725685863,-236.56665521032133,236.56342742405215,-236.56777770868692,-1.4061663475361952,0.0,0.0,-0.012433142877558832,-9.422918370030223,-0.009492313090961142,-0.007499045942988262,0.0015129976211898759,1.4153774778672719,101253.94950522436,-0.0003141805430909763,Linear_mean
0.30053984232866493,0.012336723707910245,0.029480104263164664,0.33177187432762,0.08794603550629973,0.13732408757820347,0.006088605167135844,33.26672812258995,33.29148087586148,33.1509678983777,33.185692164499784,0.30532245529785573,0.0,0.0,7.282081558240086,1.343349155575063,0.08782379458363287,0.13820845543459076,0.006149458534354173,0.2977982216656543,3.5988936381968055,1.3844247812108963,Linear_mean
-3.318702459,-0.1862723827,-0.6496306658,-4.524404526,-2.122324944,-4.033548355,-0.2705076933,10.0,-500.0,10.0,-500.0,-2.774622917,0.0,0.0,-346.043457,-19.80296898,-2.128875017,-4.067024708,-0.2697248757,0.4399999976,101231.4141,-86.47660828,Linear_mean
-1.597996354,-0.000263236841425,-0.00066382603835,-0.0078814562875,-0.0030239103365,-0.0023506151045,-0.0010415434370000002,235.4361115,-237.66083142500003,235.4267273,-237.6687775,-1.600000024,0.0,0.0,0.0,-9.641637802,-0.0125197069725,-0.009865752887250001,0.00026679030995,1.2234715225000001,101251.7578,-0.127627182725,Linear_mean
-1.4461967345,0.00013029382535,1.011277027e-05,0.00067211006535,-5.5737966705e-06,1.6331967344999998e-05,2.2751191865e-07,236.5302582,-236.5290527,236.5328369,-236.5298462,-1.440000057,0.0,0.0,0.0,-9.419935226,-0.009505565744,-0.0074835626875000005,0.0015114142445,1.4463267325,101253.5703,-0.0011406722474999998,Linear_mean
-1.223351836,0.000550332610125,0.00089156434115,0.009159888141,0.0030425462172500002,0.002419559285,0.001052510168,237.5815582,-235.3765564,237.589859,-235.3685303,-1.200000048,0.0,0.0,0.0,-9.20019221275,-0.00646168237975,-0.005064858589,0.002736364899,1.5976261197500001,101256.25,0.12458968159999999,Linear_mean
-0.04311039299,0.1720571369,0.921472609,4.335052013,2.084482431,3.39730382,0.2673171759,500.0,-10.0,500.0,-10.0,0.4900000095,0.0,0.0,380.7929382,0.8609541059,2.072085142,3.411682606,0.27390185,3.290362835,101270.3984,32.25331116,Linear_mean
