X,Y,Z,Yaw,Roll,Pitch,Dx,Dy,Dz,P,Q,R,X_r,Y_r,Z_r,Yaw_r,Pitch_r,Roll_r,Dx_r,Dy_r,Dz_r,Ac_Dx,Ac_Dy,Ac_Dz,Gyro P,Gyro Q,Gyro R,Sonar Altitud,Pressure Altitud,Acceleracion X,Acceleracion Y,Acceleracion Z,Motor1,Motor2,Motor3,Motor4
1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0
-0.17502724730728914,-0.20958603378368096,-1.4301065111964553,0.005436731755716871,5.224771692312826e-05,0.0025150276990263936,0.0016207032906207482,-0.003241535857646839,-0.008000333393194533,8.948479171880282e-05,0.00014209624829043113,0.0008658145940783157,-0.2818652310326568,-0.21012540232230204,-1.406348040657693,0.00584959881992535,0.0,0.0,-0.0026205947299456256,-0.0032850503445828265,-0.012198662642292052,0.1103719335231327,-0.059084003784186864,-9.42029819446196,-0.00941063939939661,-0.007356988263294705,0.0023658408460263606,1.4314981903487132,101253.763478712,0.00010090580221310218,-9.634580142010662e-06,-2.2489582951634513e-05,237.1360465178259,-237.1200782417605,236.78982642820543,-236.7577076909906
1.8343560599981186,0.5795889057097535,0.28509332014844335,1.564218179571371,0.019314311572060736,0.04710562133266451,0.2465990933013514,0.1489917239097524,0.4661242739651454,0.12410860609107986,0.13327172049935823,0.6500528281310325,0.616586256026328,0.5794188086492732,0.264078854674239,1.5797697537573214,0.0,0.0,0.9035752185897363,0.7141351731197373,3.7402888426132104,0.38138139976006363,0.19687074933092827,1.4415367062642177,0.1239361010475166,0.13412999090844172,0.6500346125518166,0.2780528079220439,3.394665851959493,1.5781505108074,1.0498742508160264,1.5255235411687929,57.03602938829954,56.696252464366225,57.20728512807333,56.90325580069249
-2.510107279,-2.412685871,-3.318702459,-5.923599243,-0.5002037883,-0.8130741119,-6.864666939,-7.44395113,-4.5244045260000005,-4.140741348,-3.933479309,-6.018560886,-2.00999999,-1.980000019,-2.5,-5.888800144,0.0,0.0,-100.00001529999999,-100.0,-320.0,-0.8971654176999999,-1.8699097630000001,-19.78661346,-4.14448595,-3.966310978,-6.016530513999999,0.43999999759999997,101231.4141,-116.86079409999999,-79.89351654,-82.88860321,10.0,-500.0,10.0,-500.0
-0.5569159538,-0.403646886375,-1.48670250175,-4.1397272980000004e-05,-0.0007930782449,-0.00107497139825,-0.004167116247,-0.00304211920625,-0.0108785266075,-0.00361271761375,-0.00249715731475,-0.001187688555,-0.5699999928,-0.400000006,-1.4600000380000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.050825744867499995,-0.19095486402499998,-9.688902377999998,-0.01310769585,-0.0100132387625,8.873259867000001e-05,1.33966109125,101253.0938,-0.017866935580000003,-0.084339516235,-0.16405512765,234.9762726,-238.3408508,234.9395599,-238.3433075
-0.0052983933125,-0.0032479129734999997,-1.401384234,1.648618934e-06,2.6397193325000002e-05,0.0001084512587,5.742288704e-05,-0.0001041830219,0.00084154194335,3.280859891499999e-05,1.7089839275e-05,-7.371418178e-06,0.0,0.0,-1.399999976,0.0,0.0,0.0,0.0,0.0,0.0,0.09225128591,-0.05873548053000001,-9.4273695945,-0.009467236698,-0.0074827999345,0.001500851591,1.4017637969999999,101254.1094,0.0,3.0480441635e-05,-0.007717614062,236.57962039999998,-236.56886290000003,236.5731049,-236.5672607
0.0017574505477500001,0.0038002267827499997,-1.3394102457500001,5.7850287702500004e-05,0.0008436607022499999,0.00133230737975,0.004691442009,0.0028929671974999996,0.01388083398,0.00368199124975,0.00256640859875,0.00119498651475,0.0,0.0,-1.3600000140000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2356216572,0.0731736719625,-9.167425156,-0.00582312629525,-0.00491706351725,0.00290615909025,1.4862405955,101254.8516,0.018253073095,0.0866107475,0.148634757875,238.28578190000002,-234.8681488,238.31108089999998,-234.87275699999998
41.78400421,1.99989748,-0.04311047494,5.875040531000001,0.5877500771999999,1.164308548,8.231491089,6.981528282,3.909737587,4.573479176,4.2902131080000006,6.030246735,1.210000038,1.7799999709999998,0.0,5.875,0.0,0.0,100.0,100.0,199.9644775,7.344285488,1.8344296219999998,0.8520789742,4.557622433,4.310341835,6.033190727000001,3.290362835,101270.3984,126.1131439,93.19219971,67.26174164,500.0,-10.0,500.0,-10.0
