X,Y,Z,Yaw,Roll,Pitch,Dx,Dy,Dz,P,Q,R,Motor1,Motor2,Motor3,Motor4,X_r,Y_r,Z_r,Yaw_r,Pitch_r,Roll_r,Dx_r,Dy_r,Dz_r,Acceleracion X,Acceleracion Y,Acceleracion Z
1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0,1772880.0
-0.17502724730728492,-0.20958603378367993,-1.4301065111965523,0.005436731755718765,5.224771692312274e-05,0.0025150276990264574,0.0016207032906207777,-0.003241535857646888,-0.008000333393194158,8.948479171880186e-05,0.00014209624829043157,0.0008658145940782619,237.13604651781483,-237.12007824177732,236.78982642821654,-236.75770769097383,-0.2818652310322181,-0.2101254023223375,-1.4063480406392037,0.005849598819962701,0.0,0.0,-0.002620594729945624,-0.003285050344582825,-0.012198662642292057,0.00010090580221310017,-9.63458014201039e-06,-2.2489582951595553e-05
1.834356059998153,0.5795889057097666,0.2850933201484395,1.5642181795713872,0.01931431157206079,0.047105621332664334,0.2465990933013504,0.14899172390976018,0.46612427396514483,0.12410860609107757,0.13327172049935995,0.6500528281310142,57.03602938827176,56.6962524643707,57.20728512806538,56.903255800721354,0.6165862560271725,0.5794188086535151,0.264078854676435,1.579769753750744,0.0,0.0,0.9035752186128604,0.7141351731347179,3.740288842530955,1.578150510807453,1.0498742508159895,1.525523541168751
-2.510107279,-2.412685871,-3.318702459,-5.923599243,-0.5002037883,-0.8130741119,-6.864666939,-7.44395113,-4.524404526,-4.140741348,-3.933479309,-6.018560886,10.0,-500.0,10.0,-500.0,-2.00999999,-1.980000019,-2.5,-5.888800144,0.0,0.0,-100.0000153,-100.0,-320.0,-116.8607941,-79.89351654,-82.88860321
-0.5569159538,-0.403646886375,-1.48670250175,-4.1397272980000004e-05,-0.0007930782449,-0.00107497139825,-0.0041671162470000005,-0.00304211920625,-0.0108785266075,-0.00361271761375,-0.00249715731475,-0.001187688555,234.9762726,-238.3408508,234.9395599,-238.3433075,-0.5699999928,-0.400000006,-1.460000038,0.0,0.0,0.0,0.0,0.0,0.0,-0.01786693558,-0.08433951623500001,-0.16405512765
-0.0052983933125,-0.0032479129734999997,-1.401384234,1.648618934e-06,2.6397193325000002e-05,0.0001084512587,5.742288704e-05,-0.0001041830219,0.00084154194335,3.2808598915e-05,1.7089839275e-05,-7.371418178e-06,236.5796204,-236.5688629,236.5731049,-236.5672607,0.0,0.0,-1.399999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0480441635e-05,-0.007717614062
0.00175745054775,0.0038002267827499997,-1.3394102457500001,5.7850287702500004e-05,0.00084366070225,0.0013323073797500001,0.004691442009,0.0028929671974999996,0.01388083398,0.00368199124975,0.0025664085987499997,0.0011949865147499999,238.2857819,-234.8681488,238.3110809,-234.872757,0.0,0.0,-1.360000014,0.0,0.0,0.0,0.0,0.0,0.0,0.018253073095000003,0.0866107475,0.148634757875
41.78400421,1.99989748,-0.04311047494,5.875040531,0.5877500772,1.164308548,8.231491089,6.981528282,3.909737587,4.573479176,4.290213108,6.030246735,500.0,-10.0,500.0,-10.0,1.210000038,1.779999971,0.0,5.875,0.0,0.0,100.0,100.0,199.9644775,126.1131439,93.19219971,67.26174164
