X,Y,Z,Yaw,Roll,Pitch,Dx,Dy,Dz,P,Q,R,X_r,Y_r,Z_r,Yaw_r,Pitch_r,Roll_r,Dx_r,Dy_r,Dz_r,Acceleracion X,Acceleracion Y,Acceleracion Z,Motor1,Motor2,Motor3,Motor4
2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0,2123296.0
0.004637307375844097,0.19830544531051736,-1.414776737071791,-2.495381679131623e-06,0.0001661616294375876,0.0005017788047337849,-0.002643932011126014,0.001356487642778541,-0.0030565436735106215,7.697403606900515e-06,9.474751434652323e-07,1.2971221329536712e-05,0.001431117951518949,0.1996032165187728,-1.4061663475361952,0.0,0.0,0.0,-0.002413229254123112,0.0014166653761627775,-0.01243314287755883,-1.652934319260344e-06,-6.988594124436274e-05,-0.000314180543090974,236.57164725685863,-236.56665521032133,236.56342742405215,-236.56777770868692
0.6408598158471229,0.5626131930556504,0.3005398423286649,0.0009691433914766775,0.012336723707910245,0.029480104263164664,0.2620782198822502,0.10202168304478139,0.33177187432762,0.08794603550629973,0.13732408757820347,0.006088605167135843,0.6372969794533968,0.5623495376512234,0.30532245529785573,0.0,0.0,0.0,1.141484646969878,0.7560865444580449,7.282081558240086,1.719507579570052,0.9907560163810963,1.3844247812108963,33.26672812258995,33.29148087586148,33.15096789837771,33.18569216449978
-2.32883215,-1.990032196,-3.318702459,-0.01782442816,-0.1862723827,-0.6496306658,-7.666306018999999,-2.1934020519999997,-4.5244045260000005,-2.1223249440000003,-4.033548355,-0.27050769329999996,-1.9400000569999998,-1.8600000140000001,-2.774622917,0.0,0.0,0.0,-161.86373899999998,-100.0,-346.043457,-110.5740051,-32.13386154,-86.47660828,10.0,-500.0,10.0,-500.0
-0.007633693865750001,-0.0016701082057500002,-1.597996354,-2.5048727822499997e-05,-0.000263236841425,-0.00066382603835,-0.00291719846425,-0.0021908902565,-0.0078814562875,-0.0030239103365,-0.0023506151045,-0.0010415434369999998,0.0,0.0,-1.600000024,0.0,0.0,0.0,0.0,0.0,0.0,-0.016513402104999998,-0.07387782633000001,-0.127627182725,235.4361115,-237.66083142500003,235.4267273,-237.6687775
-0.00013967818085,7.945267861499999e-05,-1.4461967345,-2.663086889e-07,0.00013029382535,1.011277027e-05,-1.449593765e-05,-4.4412256105e-05,0.00067211006535,-5.5737966705e-06,1.6331967345e-05,2.2751191865e-07,0.0,0.0,-1.4400000569999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011406722475,236.5302582,-236.52905269999997,236.5328369,-236.52984619999998
0.014636498407499997,0.13088735195,-1.223351836,2.5329144587499997e-05,0.000550332610125,0.0008915643411499999,0.00294041604475,0.0021346434365,0.009159888141,0.0030425462172500002,0.002419559285,0.001052510168,0.0,0.1299999952,-1.200000048,0.0,0.0,0.0,0.0,0.0,0.0,0.0166606595725,0.07364279404250001,0.12458968159999999,237.5815582,-235.37655640000003,237.589859,-235.36853030000003
4.087115765,2.257280588,-0.043110392989999996,0.01982373558,0.17205713690000002,0.921472609,4.932723522,2.015539408,4.335052013,2.084482431,3.39730382,0.2673171759,2.0,2.257280588,0.49000000950000006,0.0,0.0,0.0,170.7974243,100.3757477,380.7929382,96.57637787,33.82480621,32.25331116,500.0,-10.0,500.0,-10.0
